created_at,client_ts,event_type,participant_identity,role,show_id,uplinkBps,availableOutgoingBitrate,targetBitrate,framesEncodedDelta,framesSentDelta,framesNotSent,fps,sourceFps,avgQp,qualityLimitationReason,rid,activeLayers,layerCount,width,height,sourceWidth,sourceHeight,encoder,keyFramesEncoded,nackCount,pliCount,firCount,packetsLost,jitter,rttSec,retransmittedBytesSent,from,to,reason,quality,source,sid,label,extra
2026-08-30T16:23:41.674284+00:00,2026-08-30T16:23:40.522+00:00,pub_stats,,a,show-jm6rlv90,2972508,7013744,3000000,60,60,0,31,30,46.78,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002666,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":147.657,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:42.697694+00:00,2026-08-30T16:23:42.199+00:00,window_focus,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-30T16:23:43.669012+00:00,2026-08-30T16:23:42.522+00:00,pub_stats,,a,show-jm6rlv90,2990072,7013744,2992780,59,59,0,30,30,42.27,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002533,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":149.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:43.669012+00:00,2026-08-30T16:23:42.725+00:00,audio_host_track_loaded,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""trackHash"":""cb1a5d97f140508b8dcf44f0e214af0ca1f65e29ad9a997c0b6ffeadfbe2cd32"",""trackName"":""YTDown.com_YouTube_SO-FINE-KOREY-OFFICIAL-MUSIC-VIDEO_Media_TbQQHot1YiY_009_128k.mp3""}"
2026-08-30T16:23:44.91525+00:00,2026-08-30T16:23:44.521+00:00,track_liveness_snapshot,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""entries"":[{""key"":""contestant-a-c79e4705:TR_VC5tpJKFMjd7Vk"",""frames"":null,""reason"":null,""staleSec"":158,""probation"":false}],""trackCount"":1,""ineligibleCount"":0}"
2026-08-30T16:23:44.91525+00:00,2026-08-30T16:23:44.521+00:00,pub_stats,,a,show-jm6rlv90,2961729,7013744,3000000,61,61,0,31,30,46.84,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002944,0.023,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":151.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:45.713286+00:00,2026-08-30T16:23:44.524+00:00,director_heartbeat,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""state"":""running""}"
2026-08-30T16:23:45.713286+00:00,2026-08-30T16:23:44.553+00:00,mic_level_sample,,a,show-jm6rlv90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""deviceId"":""a58e21953fa187ebbfa035f4c18fb6d2d3f12f0c3a35994d56f0781fea8405af"",""inputRms"":0.0013488300537858925,""outputRms"":0.0013488300537858925,""deviceLabel"":""MacBook Air Microphone (Built-in)"",""audioContextState"":""running""}"
2026-08-30T16:23:47.668703+00:00,2026-08-30T16:23:46.521+00:00,pub_stats,,a,show-jm6rlv90,2968232,7013744,3000000,60,60,0,31,30,33.32,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002177,0.023,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":153.656,""other"":0,""bandwidth"":6.837}}"
2026-08-30T16:23:49.911273+00:00,2026-08-30T16:23:48.522+00:00,pub_stats,,a,show-jm6rlv90,3065203,7013744,2952157,60,60,0,31,30,29.58,none,f,f+h+q,3,1080,1920,1080,1920,"SimulcastEncoderAdapter (libvpx, libvpx, libvpx)",3,0,1,0,0,0.002588,0.026,0,,,,,,,live:a,"{""qualityLimitationDurations"":{""cpu"":0,""none"":155.657,""other"":0,""bandwidth"":6.837}}"
